exception_id,exception_type,domain,source_system,region,asset_class,missing_field_count,age_days,break_amount,price_movement_pct,duplicate_flag,currency_mismatch_flag,refresh_delay_hours,severity,root_cause,owner,sla_hours,resolution_label,created_at
EXC0000447,Position Reconciliation Break,Positions,IBOR,APAC,Government Bond,0,1,29534.11,2.41,0,0,4,Medium,Position Reconciliation Break pattern detected from source controls,Reconciliation,48,Open,2026-05-03
EXC0000448,Duplicate Record,Trades,ABOR,Americas,Equity,1,20,24569.23,0.26,1,0,10,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Resolved,2026-04-29
EXC0000449,Trade Match Break,Trades,Refinitiv,Americas,Corporate Bond,1,9,189928.38,3.52,0,0,3,High,Trade Match Break pattern detected from source controls,Trade Support,24,Escalated,2026-03-31
EXC0000450,Price Outlier,Pricing,IBOR,APAC,Derivative,0,10,2899.68,15.62,0,0,1,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Escalated,2026-04-17
EXC0000451,Duplicate Record,Trades,Custodian,Americas,Corporate Bond,0,16,21656.72,-3.03,1,0,7,High,Duplicate Record pattern detected from source controls,Trade Support,24,Escalated,2026-04-19
EXC0000452,Missing Client Mapping,Client Data,Refinitiv,Americas,ETF,2,5,1910.53,-7.08,0,0,2,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Resolved,2026-04-16
EXC0000453,Position Reconciliation Break,Positions,Aladdin,Americas,Government Bond,1,16,12298.09,-1.54,0,0,10,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Escalated,2026-05-05
EXC0000454,Performance Return Outlier,Positions,Aladdin,APAC,Corporate Bond,0,2,87187.74,7.51,0,0,9,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Resolved,2026-04-02
EXC0000455,Trade Match Break,Trades,ABOR,Americas,ETF,1,9,17581.02,1.93,0,0,9,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-04-18
EXC0000456,Trade Match Break,Trades,ABOR,EMEA,Equity,0,7,68084.8,2.99,0,0,19,High,Trade Match Break pattern detected from source controls,Trade Support,24,Open,2026-04-26
EXC0000457,Trade Match Break,Trades,Aladdin,EMEA,Derivative,1,9,9971.61,0.85,0,0,17,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Resolved,2026-04-03
EXC0000458,Invalid Currency,Reference Data,Bloomberg,Americas,ETF,0,12,4542.91,-2.03,0,1,8,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-14
EXC0000459,Missing Reference Data,Reference Data,Refinitiv,Americas,ETF,4,13,2732.77,0.55,0,0,3,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-05-03
EXC0000460,Trade Match Break,Trades,Aladdin,Americas,Equity,1,4,58498.92,0.95,0,0,4,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-04-03
EXC0000461,Missing Client Mapping,Client Data,Refinitiv,Americas,Corporate Bond,3,20,1065.62,5.84,0,0,14,Medium,Missing Client Mapping pattern detected from source controls,Client Data Ops,48,Resolved,2026-04-19
EXC0000462,Position Reconciliation Break,Positions,Murex,APAC,Corporate Bond,0,14,11960.5,2.89,0,0,16,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Escalated,2026-05-13
EXC0000463,Price Outlier,Pricing,Custodian,APAC,Corporate Bond,1,3,778.59,24.27,0,0,18,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Resolved,2026-05-02
EXC0000464,Duplicate Record,Trades,Murex,EMEA,Equity,0,3,59533.74,0.71,1,0,18,High,Duplicate Record pattern detected from source controls,Trade Support,24,Resolved,2026-04-07
EXC0000465,Performance Return Outlier,Positions,Refinitiv,EMEA,Equity,0,8,51043.39,9.32,0,0,0,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Open,2026-04-26
EXC0000466,Position Reconciliation Break,Positions,ABOR,APAC,Government Bond,1,21,48788.18,1.55,0,0,16,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Open,2026-04-07
EXC0000467,Missing Client Mapping,Client Data,Murex,APAC,Government Bond,4,19,778.92,-2.56,0,0,15,Medium,Missing Client Mapping pattern detected from source controls,Client Data Ops,48,Resolved,2026-05-07
EXC0000468,Stale Price,Pricing,Custodian,EMEA,Corporate Bond,0,5,357.78,3.55,0,0,43,Low,Stale Price pattern detected from source controls,Pricing Control,72,Open,2026-03-23
EXC0000469,Position Reconciliation Break,Positions,ABOR,APAC,Government Bond,1,12,32825.52,2.41,0,0,5,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Escalated,2026-04-07
EXC0000470,Price Outlier,Pricing,SimCorp,Americas,Derivative,1,7,1874.75,10.48,0,0,19,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Escalated,2026-05-05
EXC0000471,Unknown / Needs SME Review,Reference Data,Murex,Americas,Derivative,1,17,2717.16,-0.52,0,0,8,High,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,24,Resolved,2026-05-01
EXC0000472,Stale Price,Pricing,Murex,APAC,Derivative,1,16,1811.56,4.03,0,0,20,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Open,2026-04-30
EXC0000473,Unknown / Needs SME Review,Reference Data,Custodian,EMEA,Corporate Bond,1,10,3859.3,-3.03,0,0,1,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Open,2026-04-19
EXC0000474,Trade Match Break,Trades,Aladdin,APAC,Equity,1,7,35345.78,-2.39,0,0,12,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-04-29
EXC0000475,Position Reconciliation Break,Positions,Bloomberg,EMEA,Corporate Bond,1,20,37548.79,-0.34,0,0,5,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Open,2026-04-01
EXC0000476,Position Reconciliation Break,Positions,Bloomberg,Americas,Corporate Bond,0,9,24040.18,2.26,0,0,15,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-05-08
EXC0000477,Price Outlier,Pricing,Murex,Americas,Equity,1,19,714.63,29.33,0,0,2,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-05-11
EXC0000478,Price Outlier,Pricing,Aladdin,EMEA,Corporate Bond,1,0,1013.91,4.6,0,0,19,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Resolved,2026-05-16
EXC0000479,Trade Match Break,Trades,Aladdin,Americas,Government Bond,0,9,42543.98,0.65,0,0,4,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-04-10
EXC0000480,Missing Client Mapping,Client Data,ABOR,APAC,Corporate Bond,3,11,2337.41,2.36,0,0,8,Medium,Missing Client Mapping pattern detected from source controls,Client Data Ops,48,Resolved,2026-03-27
EXC0000481,Invalid Currency,Reference Data,Murex,Americas,Derivative,0,0,5490.3,0.81,0,1,0,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Escalated,2026-04-30
EXC0000482,Unknown / Needs SME Review,Reference Data,Bloomberg,APAC,Derivative,1,1,1983.44,0.82,0,0,1,Low,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-01
EXC0000483,Missing Reference Data,Reference Data,Aladdin,Americas,Corporate Bond,4,12,1685.52,-0.26,0,0,18,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-20
EXC0000484,Missing Client Mapping,Client Data,Murex,APAC,Government Bond,1,16,2316.89,4.22,0,0,14,Medium,Missing Client Mapping pattern detected from source controls,Client Data Ops,48,Open,2026-05-02
EXC0000485,Stale Price,Pricing,ABOR,Americas,Government Bond,1,4,1594.55,3.15,0,0,35,Low,Stale Price pattern detected from source controls,Pricing Control,72,Open,2026-04-07
EXC0000486,Position Reconciliation Break,Positions,IBOR,EMEA,Corporate Bond,1,19,158125.25,3.06,0,0,16,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Open,2026-05-19
EXC0000487,Stale Price,Pricing,ABOR,Americas,Equity,1,5,6079.8,-0.45,0,0,59,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Escalated,2026-03-25
EXC0000488,Performance Return Outlier,Positions,Murex,APAC,Corporate Bond,0,1,37588.41,18.6,0,0,12,Medium,Performance Return Outlier pattern detected from source controls,Reconciliation,48,Open,2026-03-21
EXC0000489,Position Reconciliation Break,Positions,IBOR,EMEA,Government Bond,0,9,18962.66,2.69,0,0,6,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Open,2026-03-29
EXC0000490,Position Reconciliation Break,Positions,Aladdin,EMEA,Corporate Bond,1,2,52057.82,0.03,0,0,14,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-03-28
EXC0000491,Price Outlier,Pricing,ABOR,Americas,Corporate Bond,0,9,4957.58,18.3,0,0,18,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-03-26
EXC0000492,Trade Match Break,Trades,Aladdin,Americas,Government Bond,1,0,24315.01,2.22,0,0,4,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Open,2026-04-23
EXC0000493,Missing Reference Data,Reference Data,Aladdin,APAC,Equity,2,18,1707.0,-1.77,0,0,19,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-05-17
EXC0000494,Invalid Currency,Reference Data,Refinitiv,Americas,ETF,1,14,3967.93,0.98,0,1,10,High,Invalid Currency pattern detected from source controls,Reference Data Ops,24,Resolved,2026-04-16
EXC0000495,Position Reconciliation Break,Positions,Bloomberg,Americas,ETF,1,0,72211.62,3.73,0,0,15,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-04-24
EXC0000496,Missing Reference Data,Reference Data,Custodian,EMEA,Derivative,4,20,3620.28,1.86,0,0,7,High,Missing Reference Data pattern detected from source controls,Reference Data Ops,24,Resolved,2026-04-02
EXC0000497,Missing Reference Data,Reference Data,Bloomberg,EMEA,Equity,1,6,350.98,-1.12,0,0,13,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-01
EXC0000498,Price Outlier,Pricing,ABOR,Americas,ETF,0,11,754.8,16.3,0,0,11,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Open,2026-03-31
EXC0000499,Position Reconciliation Break,Positions,Murex,APAC,Equity,0,13,48843.11,-0.0,0,0,6,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Open,2026-04-01
EXC0000500,Price Outlier,Pricing,Murex,Americas,ETF,0,8,12428.06,20.04,0,0,0,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-03-30
EXC0000501,Stale Price,Pricing,Refinitiv,EMEA,Corporate Bond,0,13,2031.19,2.77,0,0,53,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Resolved,2026-04-24
EXC0000502,Missing Reference Data,Reference Data,Custodian,APAC,Derivative,1,3,2066.09,0.63,0,0,13,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-11
EXC0000503,Price Outlier,Pricing,Aladdin,Americas,Equity,1,6,4528.65,21.5,0,0,9,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-05-02
EXC0000504,Duplicate Record,Trades,Murex,APAC,Derivative,1,14,18595.92,-0.62,1,0,10,High,Duplicate Record pattern detected from source controls,Trade Support,24,Resolved,2026-04-13
EXC0000505,Invalid Currency,Reference Data,Bloomberg,Americas,ETF,0,3,159.71,7.97,0,1,12,Low,Invalid Currency pattern detected from source controls,Reference Data Ops,72,Escalated,2026-04-17
EXC0000506,Price Outlier,Pricing,SimCorp,Americas,Equity,1,6,7237.86,9.75,0,0,0,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-05-17
EXC0000507,Trade Match Break,Trades,ABOR,Americas,Corporate Bond,0,6,41610.35,-2.9,0,0,3,High,Trade Match Break pattern detected from source controls,Trade Support,24,Escalated,2026-04-05
EXC0000508,Duplicate Record,Trades,Murex,Americas,Government Bond,1,2,48659.16,4.26,1,0,19,High,Duplicate Record pattern detected from source controls,Trade Support,24,Resolved,2026-04-09
EXC0000509,Trade Match Break,Trades,Murex,Americas,ETF,0,19,246489.68,3.72,0,0,0,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Open,2026-04-08
EXC0000510,Unknown / Needs SME Review,Reference Data,Aladdin,APAC,ETF,1,21,4195.25,2.4,0,0,2,High,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,24,Resolved,2026-05-06
EXC0000511,Invalid Currency,Reference Data,Murex,EMEA,Government Bond,1,5,1630.41,-3.48,0,1,19,Low,Invalid Currency pattern detected from source controls,Reference Data Ops,72,Open,2026-05-04
EXC0000512,Position Reconciliation Break,Positions,Refinitiv,APAC,ETF,1,18,23099.78,2.85,0,0,15,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Escalated,2026-05-17
EXC0000513,Position Reconciliation Break,Positions,SimCorp,EMEA,Corporate Bond,0,10,11227.6,-0.95,0,0,12,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Escalated,2026-05-19
EXC0000514,Position Reconciliation Break,Positions,SimCorp,APAC,Corporate Bond,1,5,4793.79,1.25,0,0,18,Medium,Position Reconciliation Break pattern detected from source controls,Reconciliation,48,Escalated,2026-04-06
EXC0000515,Price Outlier,Pricing,IBOR,EMEA,Equity,0,20,2734.68,11.72,0,0,13,High,Price Outlier pattern detected from source controls,Pricing Control,24,Resolved,2026-03-27
EXC0000516,Missing Reference Data,Reference Data,ABOR,Americas,ETF,1,2,680.2,2.77,0,0,1,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-26
EXC0000517,Delayed Source Load,Source Control,Refinitiv,APAC,ETF,0,2,6314.31,-0.13,0,0,30,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Escalated,2026-04-23
EXC0000518,Performance Return Outlier,Positions,Custodian,APAC,Derivative,1,9,55859.31,10.1,0,0,17,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Escalated,2026-04-26
EXC0000519,Unknown / Needs SME Review,Reference Data,IBOR,APAC,Government Bond,1,19,1043.71,3.53,0,0,8,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-03-31
EXC0000520,Trade Match Break,Trades,Refinitiv,APAC,ETF,0,6,15765.6,-0.9,0,0,7,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Resolved,2026-03-30
EXC0000521,Unknown / Needs SME Review,Reference Data,ABOR,Americas,ETF,1,16,1366.28,0.3,0,0,5,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-03-28
EXC0000522,Invalid Currency,Reference Data,Bloomberg,EMEA,Derivative,1,19,2097.5,-0.4,0,1,15,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-05-14
EXC0000523,Trade Match Break,Trades,Bloomberg,APAC,Government Bond,1,10,10138.59,1.34,0,0,16,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-03-24
EXC0000524,Performance Return Outlier,Positions,Refinitiv,APAC,ETF,1,2,66648.4,13.3,0,0,12,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Escalated,2026-05-19
EXC0000525,Unknown / Needs SME Review,Reference Data,Custodian,Americas,Derivative,0,20,934.77,-3.13,0,0,9,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-28
EXC0000526,Position Reconciliation Break,Positions,Bloomberg,APAC,Government Bond,1,17,41637.24,-3.46,0,0,11,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Resolved,2026-05-02
EXC0000527,Missing Client Mapping,Client Data,Bloomberg,APAC,Government Bond,2,1,972.48,-0.58,0,0,7,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Resolved,2026-04-10
EXC0000528,Missing Client Mapping,Client Data,Bloomberg,EMEA,ETF,2,12,1197.94,4.88,0,0,7,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Resolved,2026-05-04
EXC0000529,Duplicate Record,Trades,Refinitiv,APAC,Derivative,0,18,51692.54,2.09,1,0,2,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Open,2026-04-14
EXC0000530,Trade Match Break,Trades,IBOR,Americas,Government Bond,1,12,15327.48,5.44,0,0,9,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-03-27
EXC0000531,Stale Price,Pricing,Bloomberg,EMEA,Government Bond,1,4,1228.62,1.11,0,0,92,Low,Stale Price pattern detected from source controls,Pricing Control,72,Suppressed,2026-05-10
EXC0000532,Unknown / Needs SME Review,Reference Data,IBOR,Americas,Corporate Bond,1,20,1823.74,-0.61,0,0,5,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-03-28
EXC0000533,Missing Reference Data,Reference Data,Bloomberg,EMEA,Derivative,1,7,2306.4,-2.69,0,0,7,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Open,2026-04-23
EXC0000534,Stale Price,Pricing,SimCorp,Americas,Equity,0,0,599.73,-0.57,0,0,85,Low,Stale Price pattern detected from source controls,Pricing Control,72,Resolved,2026-04-14
EXC0000535,Trade Match Break,Trades,Bloomberg,EMEA,Derivative,0,2,3485.95,-0.05,0,0,15,Low,Trade Match Break pattern detected from source controls,Trade Support,72,Open,2026-04-24
EXC0000536,Trade Match Break,Trades,ABOR,EMEA,Corporate Bond,1,10,19762.14,-4.56,0,0,16,High,Trade Match Break pattern detected from source controls,Trade Support,24,Open,2026-05-08
